Image Filename,Latitude,Longitude,Seal Bounding Box,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00367.JPG,58.85227295291667,-137.09797787925,"[770, 3406, 807, 3484]",7204.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[3024, 91, 3100, 147]",12472.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[3067, 76, 3130, 103]",12472.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[4393, 38, 4456, 122]",20251.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[5350, 175, 5389, 244]",11894.0
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[5847, 2071, 5906, 2139]",18051.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[5814, 2103, 5880, 2146]",18051.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[1640, 2617, 1673, 2720]",26660.0
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[1668, 2676, 1698, 2740]",26660.0
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[336, 3404, 374, 3502]",10219.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[3782, 3786, 3819, 3839]",11237.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[3807, 3773, 3839, 3828]",11237.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[5683, 3593, 5759, 3653]",34878.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[5722, 3551, 5758, 3628]",34878.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[1161, 3724, 1258, 3758]",5360.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[1253, 3648, 1279, 3724]",5360.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[3788, 3840, 3829, 3882]",11237.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[1925, 927, 1992, 976]",36628.5
JHI_FullSurvey_75m_Flight_01_00370.JPG,58.85162647352778,-137.09889047944446,"[2053, 969, 2134, 1009]",36628.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[779, 603, 820, 639]",12297.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[4458, 1860, 4479, 1906]",12983.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5070, 1333, 5114, 1414]",11754.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[4480, 1869, 4513, 1919]",12983.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5074, 1831, 5107, 1917]",3149.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[2928, 2372, 3002, 2433]",13630.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[2970, 2356, 3033, 2381]",13630.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[4285, 2346, 4349, 2421]",21806.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5078, 1966, 5119, 2040]",5797.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5231, 2467, 5262, 2549]",12738.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5120, 1999, 5145, 2046]",5797.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[1839, 3173, 1895, 3199]",33599.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5908, 2979, 5999, 3015]",7203.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[1966, 3212, 2042, 3251]",33599.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[4609, 640, 4658, 740]",12724.5
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[5911, 640, 5996, 664]",2531.0
JHI_FullSurvey_75m_Flight_01_00371.JPG,58.85140583338889,-137.09920120283334,"[723, 646, 789, 735]",12297.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[1649, 322, 1729, 390]",24760.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[1690, 360, 1719, 434]",24760.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[1656, 261, 1709, 282]",24760.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3171, 508, 3199, 534]",23625.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3174, 469, 3199, 489]",23625.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3200, 470, 3236, 503]",23625.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3200, 504, 3258, 550]",23625.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3040, 1280, 3072, 1347]",21027.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[3078, 1280, 3137, 1293]",21027.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4191, 1746, 4255, 1786]",28268.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4172, 1621, 4215, 1716]",28268.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4527, 2784, 4580, 2890]",14634.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4504, 2783, 4552, 2819]",14634.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[5817, 2765, 5921, 2810]",11143.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[5858, 2803, 5914, 2851]",11143.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[726, 2752, 771, 2803]",12618.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[676, 2790, 737, 2877]",12618.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4248, 3339, 4266, 3400]",1340.0
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[4974, 3470, 5017, 3551]",11516.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[5019, 3961, 5043, 3999]",1515.5
JHI_FullSurvey_75m_Flight_01_00372.JPG,58.85119211002778,-137.0995014623889,"[2255, 1109, 2297, 1195]",9190.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[1622, 1837, 1689, 1889]",14304.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[2175, 1351, 2220, 1369]",1525.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[3364, 1427, 3415, 1458]",7018.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[4438, 1280, 4456, 1308]",25696.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[1699, 2485, 1779, 2544]",22739.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[1933, 1940, 1975, 2007]",9533.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[3209, 2632, 3274, 2667]",23038.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[3206, 2670, 3296, 2715]",23038.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[2306, 3249, 2345, 3336]",8569.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[3077, 3419, 3107, 3496]",19735.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[3113, 3420, 3171, 3443]",19735.0
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[4198, 3766, 4242, 3840]",23470.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[4216, 3878, 4281, 3920]",23470.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[4200, 3840, 4238, 3869]",23470.5
JHI_FullSurvey_75m_Flight_01_00373.JPG,58.8509796505,-137.09979705719445,"[4433, 1226, 4460, 1280]",25696.5
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[4980, 528, 5020, 602]",4317.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[3149, 1308, 3199, 1399]",18710.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[3109, 1290, 3134, 1364]",18710.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[5379, 1319, 5412, 1388]",10480.5
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[5425, 1281, 5476, 1345]",10480.5
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[5331, 2237, 5396, 2286]",50129.5
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[5346, 2264, 5374, 2322]",50129.5
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[1284, 2945, 1366, 3004]",10974.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[1857, 3292, 1893, 3389]",18932.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[4250, 3629, 4311, 3724]",18749.0
JHI_FullSurvey_75m_Flight_01_00402.JPG,58.84486291752778,-137.10648332030556,"[4265, 3623, 4333, 3672]",18749.0
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[462, 437, 493, 522]",18014.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1849, 32, 1893, 118]",49003.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1803, 85, 1860, 189]",49003.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1956, 128, 2057, 162]",49003.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[607, 1440, 639, 1539]",15726.0
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1373, 1920, 1427, 1988]",8483.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1333, 1926, 1399, 1954]",8483.5
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[2380, 2423, 2447, 2479]",0
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[587, 3115, 639, 3156]",17512.0
JHI_FullSurvey_75m_Flight_01_00438.JPG,58.85264904183334,-137.09555224991666,"[1438, 834, 1467, 908]",0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[405, 1736, 487, 1825]",84510.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[156, 1620, 250, 1667]",84510.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[330, 1697, 373, 1799]",84510.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[1783, 1340, 1827, 1429]",24005.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[1628, 1348, 1716, 1381]",23422.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[1776, 1416, 1803, 1473]",24005.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[2832, 1701, 2895, 1779]",15426.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[2804, 1678, 2876, 1710]",15426.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[1732, 2123, 1819, 2154]",24534.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[1688, 2146, 1747, 2186]",24534.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[385, 3255, 450, 3309]",9550.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[2991, 3222, 3070, 3253]",18543.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[5910, 3247, 5962, 3292]",41847.5
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[640, 3278, 689, 3313]",11402.0
JHI_FullSurvey_75m_Flight_01_00506.JPG,58.84595757675,-137.1030690134722,"[456, 923, 507, 982]",13371.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[1011, 508, 1072, 575]",21056.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[1011, 586, 1062, 639]",21056.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[262, 1763, 356, 1797]",19112.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[262, 3510, 304, 3597]",0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[138, 3699, 241, 3738]",0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[1869, 3729, 1919, 3761]",18465.0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[2017, 3719, 2059, 3807]",19465.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[2010, 3790, 2036, 3840]",19465.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[1920, 3736, 1953, 3759]",18465.0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[787, 3332, 827, 3402]",10044.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[530, 3975, 600, 3999]",11490.0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[2248, 640, 2324, 691]",15061.5
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[3796, 929, 3839, 965]",34899.0
JHI_FullSurvey_75m_Flight_01_00507.JPG,58.84573805130556,-137.10337242994444,"[3846, 882, 3882, 979]",34899.0
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[742, 569, 807, 609]",13591.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[702, 572, 738, 639]",13591.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[2193, 1799, 2229, 1878]",14405.0
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[3068, 1579, 3135, 1663]",17680.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[3062, 1610, 3095, 1675]",17680.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[730, 2119, 806, 2202]",37912.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[1337, 2774, 1378, 2859]",33553.5
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[1693, 2934, 1725, 3025]",8104.0
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[2294, 667, 2322, 741]",8397.0
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[2285, 640, 2372, 671]",8397.0
JHI_FullSurvey_75m_Flight_01_00512.JPG,58.84465947997222,-137.1048916763611,"[704, 640, 743, 670]",13591.5
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2409, 515, 2464, 597]",40083.5
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[4095, 0, 4140, 25]",3418.5
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[11, 1760, 46, 1859]",5497.0
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2184, 2777, 2270, 2815]",8909.0
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2195, 2811, 2223, 2877]",8909.0
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[681, 2692, 743, 2721]",18695.5
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[641, 2683, 681, 2786]",18695.5
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2938, 3703, 3003, 3776]",15626.0
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2932, 3731, 2963, 3790]",15626.0
JHI_FullSurvey_75m_Flight_01_00513.JPG,58.84444508697222,-137.10518801327777,"[2071, 3898, 2109, 3975]",12348.5
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[1719, 483, 1749, 546]",0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[3522, 413, 3603, 454]",37595.0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[1016, 77, 1093, 166]",20895.0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[1082, 113, 1108, 191]",20895.0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[297, 2952, 375, 2988]",3926.5
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[5541, 2623, 5605, 2660]",11132.0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[5542, 2664, 5594, 2694]",11132.0
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[4076, 3922, 4110, 3979]",7959.5
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[4711, 3943, 4743, 3997]",17464.5
JHI_FullSurvey_75m_Flight_01_00515.JPG,58.84401134425,-137.1057970148333,"[828, 1046, 917, 1118]",24101.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[931, 215, 984, 264]",14468.0
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[916, 269, 1005, 316]",14468.0
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3319, 2859, 3408, 2901]",23861.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3389, 2783, 3412, 2853]",23861.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3989, 2904, 4042, 2986]",14430.0
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[661, 2922, 705, 3020]",21742.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[665, 3021, 715, 3068]",21742.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[1833, 3217, 1879, 3288]",55919.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3095, 3647, 3149, 3681]",8118.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3200, 3468, 3278, 3506]",15770.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[3206, 3510, 3260, 3555]",15770.5
JHI_FullSurvey_75m_Flight_01_00516.JPG,58.843658511861115,-137.10441558366665,"[5506, 3243, 5610, 3283]",30491.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[1578, 541, 1652, 610]",5895.0
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[1472, 433, 1534, 463]",3992.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2044, 579, 2068, 639]",30802.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2061, 598, 2130, 639]",30802.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[1134, 88, 1177, 191]",17376.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[3404, 1471, 3475, 1521]",12218.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[27, 2385, 118, 2427]",33880.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[1393, 1929, 1473, 1972]",23781.0
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2019, 3121, 2071, 3199]",7406.5
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2720, 3041, 2751, 3118]",68706.0
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[3909, 3876, 4001, 3931]",25369.0
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2121, 927, 2171, 949]",11981.0
JHI_FullSurvey_75m_Flight_01_00520.JPG,58.844582532555556,-137.10310993541665,"[2058, 640, 2102, 682]",30802.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[403, 311, 492, 348]",16746.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[415, 288, 482, 314]",16746.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[5697, 147, 5759, 205]",41943.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[5760, 167, 5788, 221]",41943.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1140, 1503, 1174, 1568]",24455.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[483, 2494, 558, 2522]",0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1605, 2216, 1702, 2262]",28045.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1618, 2172, 1643, 2236]",28045.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1430, 2035, 1511, 2073]",36591.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1494, 2054, 1515, 2117]",36591.5
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[672, 2506, 710, 2553]",15711.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[5542, 2591, 5636, 2675]",30038.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[5541, 2690, 5624, 2719]",30038.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[68, 3417, 105, 3499]",8829.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1727, 3513, 1806, 3569]",87049.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1858, 3592, 1917, 3622]",87049.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1883, 3555, 1919, 3594]",87049.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[1920, 3532, 1976, 3586]",87049.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[800, 3575, 850, 3609]",26773.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[759, 3569, 795, 3643]",26773.0
JHI_FullSurvey_75m_Flight_01_00524.JPG,58.84544446133334,-137.10189264458333,"[4625, 644, 4723, 700]",100290.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[2564, 81, 2638, 134]",32777.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[91, 1314, 198, 1360]",18059.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[130, 1284, 189, 1325]",18059.5
