Image Filename,Latitude,Longitude,Seal Bounding Box,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[2560, 1564, 2615, 1661]",75267.0
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[1409, 2071, 1515, 2106]",38114.0
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[1419, 2030, 1470, 2059]",38114.0
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[4968, 2527, 5023, 2559]",49685.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[5326, 2015, 5375, 2075]",14477.0
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[3971, 2968, 4072, 3019]",158908.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[4975, 2560, 5043, 2599]",49685.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[428, 3766, 468, 3840]",20609.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[2076, 1183, 2126, 1264]",53275.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[2264, 1115, 2311, 1187]",53275.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[2834, 889, 2891, 922]",50146.5
JHI_FullSurvey_75m_Flight_01_00525.JPG,58.84566371308333,-137.10157709352777,"[5561, 881, 5592, 966]",21356.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[4117, 177, 4167, 208]",40937.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[4121, 71, 4159, 164]",40937.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[4953, 217, 5041, 267]",4812.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[1595, 1611, 1641, 1706]",22723.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3017, 1726, 3070, 1771]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3017, 1769, 3101, 1832]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[4931, 1829, 5001, 1916]",155424.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[5016, 1803, 5065, 1832]",155424.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[754, 1387, 804, 1430]",31681.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[798, 1386, 833, 1480]",31681.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[949, 1280, 981, 1330]",18710.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3118, 2259, 3191, 2315]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3159, 2017, 3199, 2054]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3349, 2051, 3408, 2114]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3721, 1920, 3758, 1985]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3200, 2022, 3238, 2075]",307132.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3840, 2001, 3900, 2035]",128856.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3920, 1992, 3957, 2084]",128856.0
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3392, 3057, 3447, 3099]",30431.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[2641, 3357, 2689, 3432]",16495.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[2831, 3283, 2871, 3370]",24644.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3118, 3743, 3174, 3828]",48309.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[4787, 3477, 4825, 3536]",2773.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[752, 3472, 849, 3516]",19358.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[787, 3440, 840, 3481]",19358.5
JHI_FullSurvey_75m_Flight_01_00526.JPG,58.845881044361114,-137.1012822398611,"[3465, 1165, 3518, 1230]",99701.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[1889, 111, 1919, 148]",9192.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[2000, 38, 2042, 119]",13089.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[1920, 90, 1966, 141]",9192.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[1043, 280, 1137, 318]",10490.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[791, 205, 826, 292]",3252.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[555, 1591, 624, 1624]",27133.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[4145, 2283, 4197, 2321]",46795.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[4149, 2178, 4187, 2279]",46795.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[4973, 2287, 5063, 2323]",4355.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[3552, 3304, 3606, 3365]",35494.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[872, 3648, 919, 3691]",24044.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[916, 3650, 953, 3742]",24044.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[1053, 3525, 1100, 3576]",16567.5
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[1723, 3840, 1771, 3930]",14023.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[3147, 3865, 3196, 3919]",24357.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[3150, 3916, 3199, 3980]",24357.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[3200, 3914, 3229, 3948]",24357.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[5043, 3869, 5110, 3945]",42727.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[5122, 3840, 5171, 3854]",42727.0
JHI_FullSurvey_75m_Flight_01_00527.JPG,58.846095509583336,-137.10098164644444,"[4664, 868, 4721, 912]",44372.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[2167, 1896, 2195, 1919]",70629.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[5157, 1827, 5197, 1890]",69830.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[5969, 1438, 5999, 1487]",4543.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[1218, 1432, 1267, 1489]",2839.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[1280, 2276, 1311, 2295]",12318.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[2070, 2156, 2148, 2211]",70629.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[2180, 2117, 2223, 2193]",70629.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[2164, 1920, 2194, 1975]",70629.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[2140, 2089, 2200, 2117]",70629.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[4156, 2101, 4229, 2149]",34914.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[4432, 2099, 4479, 2172]",13234.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[5004, 1920, 5094, 1953]",69830.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[1213, 2275, 1279, 2307]",12318.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[970, 2173, 1002, 2255]",3265.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[4748, 3088, 4786, 3188]",18203.5
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[665, 3524, 737, 3561]",20803.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[323, 1048, 357, 1108]",48880.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[444, 1086, 477, 1161]",48880.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[362, 1035, 396, 1137]",48880.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[1738, 1028, 1836, 1068]",24621.0
JHI_FullSurvey_75m_Flight_01_00528.JPG,58.846315723194444,-137.1006759913889,"[1737, 1064, 1804, 1087]",24621.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[5543, 2587, 5582, 2648]",6230.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[162, 3300, 195, 3367]",46681.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[288, 3342, 323, 3418]",46681.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[204, 3293, 240, 3387]",46681.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[1602, 3304, 1669, 3329]",23034.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[1603, 3271, 1702, 3310]",23034.0
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[5775, 3585, 5851, 3660]",15100.5
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[1078, 3669, 1123, 3728]",6428.5
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[1103, 3650, 1210, 3687]",6428.5
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[5355, 844, 5436, 890]",35156.5
JHI_FullSurvey_75m_Flight_01_00529.JPG,58.84652919338889,-137.10037076777778,"[5384, 824, 5431, 865]",35156.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[501, 61, 574, 138]",10464.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[400, 362, 445, 414]",15693.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[126, 259, 165, 363]",9504.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[372, 410, 466, 447]",15693.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[5704, 230, 5752, 299]",27461.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[5725, 305, 5759, 337]",27461.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1071, 230, 1099, 301]",6348.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1196, 263, 1222, 328]",15840.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1231, 262, 1279, 313]",15840.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[387, 1737, 459, 1775]",3908.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1488, 1882, 1538, 1919]",378124.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[2045, 1695, 2093, 1760]",46381.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[2039, 1717, 2127, 1808]",46381.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1296, 2254, 1362, 2286]",378124.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1327, 2280, 1424, 2327]",378124.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1451, 1920, 1519, 1943]",378124.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[645, 1924, 726, 1950]",12350.0
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[1998, 2848, 2032, 2948]",88464.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[5508, 2961, 5569, 2996]",10294.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[5466, 2991, 5573, 3035]",10294.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[2620, 3677, 2708, 3730]",122094.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[2852, 3700, 2884, 3789]",122094.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[3066, 902, 3132, 960]",496063.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[3025, 949, 3068, 1008]",496063.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[2888, 785, 2937, 888]",496063.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[774, 975, 827, 1049]",13593.5
JHI_FullSurvey_75m_Flight_01_00618.JPG,58.84568777119445,-137.09965545061112,"[791, 1058, 866, 1120]",7715.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3892, 155, 3967, 226]",25063.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3881, 208, 3922, 271]",25063.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[804, 123, 869, 190]",23751.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[2262, 1414, 2331, 1478]",64460.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[692, 1818, 728, 1903]",15944.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[528, 2507, 616, 2541]",29314.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[294, 2350, 328, 2441]",11320.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[551, 2462, 594, 2511]",29314.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[575, 2432, 639, 2507]",29314.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[1320, 2387, 1343, 2449]",19387.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[1352, 2388, 1470, 2450]",19387.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[5778, 2529, 5812, 2559]",29958.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[1198, 2361, 1230, 2417]",8023.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[658, 2177, 724, 2241]",15285.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3084, 3138, 3122, 3194]",161863.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3123, 3087, 3187, 3157]",161863.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[2957, 2977, 3002, 3074]",161863.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[5761, 2560, 5808, 2597]",29958.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[5781, 2602, 5829, 2633]",29958.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[895, 3056, 947, 3125]",43448.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[909, 3141, 979, 3197]",43448.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[504, 3771, 572, 3803]",2417.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[2107, 3803, 2145, 3839]",31133.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[1553, 3962, 1610, 3996]",25768.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[1503, 3971, 1580, 4000]",25768.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[2094, 3840, 2166, 3915]",31133.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[744, 3952, 825, 3980]",5742.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[557, 1132, 639, 1168]",122827.5
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3118, 935, 3199, 978]",153124.0
JHI_FullSurvey_75m_Flight_01_00619.JPG,58.84547196430556,-137.09995828686112,"[3081, 1052, 3110, 1128]",3876.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[2673, 410, 2767, 458]",4862.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[4313, 259, 4391, 299]",27811.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[4268, 293, 4317, 325]",27811.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1825, 1375, 1883, 1414]",96293.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1370, 1457, 1409, 1531]",40559.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1812, 1325, 1910, 1385]",96293.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[2997, 1567, 3069, 1602]",17485.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[4377, 1390, 4421, 1482]",33450.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[4355, 1425, 4383, 1500]",33450.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[5417, 1424, 5479, 1478]",13722.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[5167, 1323, 5204, 1410]",10430.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1307, 2143, 1346, 2244]",8448.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1352, 2136, 1379, 2206]",8448.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[4857, 1944, 4889, 2028]",21526.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[2274, 2737, 2333, 2762]",18524.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[2257, 2666, 2360, 2728]",18524.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1101, 2731, 1196, 2778]",12015.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[1835, 3395, 1877, 3476]",8752.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[3321, 3603, 3366, 3690]",15192.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[3592, 3553, 3681, 3590]",0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[2729, 842, 2776, 945]",13856.5
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[3712, 685, 3779, 713]",27930.0
JHI_FullSurvey_75m_Flight_01_00621.JPG,58.84504210269445,-137.10056448130555,"[3690, 641, 3777, 696]",27930.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2383, 271, 2445, 359]",5766.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2538, 208, 2559, 306]",5373.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4437, 90, 4479, 123]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4427, 0, 4479, 69]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4480, 14, 4511, 78]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4480, 111, 4546, 152]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4481, 0, 4549, 20]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4480, 82, 4538, 120]",17966.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4893, 1280, 4923, 1307]",66875.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2512, 2883, 2555, 2933]",9265.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2682, 3163, 2730, 3199]",12194.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2627, 2731, 2717, 2776]",4731.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[3613, 2948, 3707, 3000]",27689.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[3648, 2988, 3710, 3015]",27689.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4185, 2613, 4239, 2643]",29456.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4232, 2577, 4311, 2614]",29456.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1791, 3601, 1887, 3663]",79602.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1370, 3726, 1407, 3801]",32460.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1803, 3653, 1857, 3689]",79602.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2682, 3200, 2715, 3246]",12194.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4276, 3702, 4302, 3766]",28689.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4298, 3663, 4344, 3755]",28689.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[5071, 3596, 5110, 3681]",10020.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[5325, 3695, 5385, 3752]",11523.5
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[2947, 3840, 3014, 3869]",11705.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1512, 1209, 1569, 1242]",30267.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1572, 1164, 1608, 1279]",30267.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[1467, 1243, 1562, 1278]",30267.0
JHI_FullSurvey_75m_Flight_01_00622.JPG,58.84481733563889,-137.10086906994445,"[4866, 1225, 4922, 1279]",66875.5
